2016-08-22 08:13:17,909  WARN [Worker-6] - ScalaProject - Project ray-tracer runs on platform default installation.
2016-08-22 08:13:17,910  WARN [Worker-6] - ScalaProject - Project remote-actors has platform default sourceLevel.
2016-08-22 08:13:17,910  WARN [Worker-6] - ScalaProject - Project remote-actors runs on platform default installation.
2016-08-22 08:13:18,474  WARN [Worker-6] - ScalaProject - Project SCSDPOngoing has platform default sourceLevel.
2016-08-22 08:13:18,474  WARN [Worker-6] - ScalaProject - Project SCSDPOngoing runs on platform default installation.
2016-08-22 08:13:19,201  WARN [Worker-6] - ScalaProject - Project abc has platform default sourceLevel.
2016-08-22 08:13:19,202  WARN [Worker-6] - ScalaProject - Project abc runs on platform default installation.
2016-08-22 08:13:19,221  WARN [Worker-6] - ScalaProject - Project originalray-tracer has platform default sourceLevel.
2016-08-22 08:13:19,221  WARN [Worker-6] - ScalaProject - Project originalray-tracer runs on platform default installation.
2016-08-22 08:13:19,222  WARN [Worker-6] - ScalaProject - Project AkkaNotes_Messaging has platform default sourceLevel.
2016-08-22 08:13:19,222  WARN [Worker-6] - ScalaProject - Project AkkaNotes_Messaging runs on platform default installation.
2016-08-22 08:13:19,223  WARN [Worker-6] - ScalaProject - Project AkkaPI has platform default sourceLevel.
2016-08-22 08:13:19,224  WARN [Worker-6] - ScalaProject - Project AkkaPI runs on platform default installation.
2016-08-22 08:13:19,439  WARN [Worker-6] - ScalaProject - Project proto-ray-tracer has platform default sourceLevel.
2016-08-22 08:13:19,439  WARN [Worker-6] - ScalaProject - Project proto-ray-tracer runs on platform default installation.
2016-08-22 08:13:19,440  WARN [Worker-6] - ScalaProject - Project Akka Ping Pong Example has platform default sourceLevel.
2016-08-22 08:13:19,441  WARN [Worker-6] - ScalaProject - Project Akka Ping Pong Example runs on platform default installation.
2016-08-22 08:13:30,355  WARN [Worker-6] - ScalaProject - Project akka-scala has platform default sourceLevel.
2016-08-22 08:13:30,356  WARN [Worker-6] - ScalaProject - Project akka-scala runs on platform default installation.
2016-08-22 08:13:30,355  WARN [Worker-14] - ScalaProject - Project akka-scala has platform default sourceLevel.
2016-08-22 08:13:30,406  WARN [Worker-14] - ScalaProject - Project akka-scala runs on platform default installation.
2016-08-22 08:13:30,435  WARN [Worker-6] - ScalaProject - Project ap-ray-tracer has platform default sourceLevel.
2016-08-22 08:13:30,435  WARN [Worker-6] - ScalaProject - Project ap-ray-tracer runs on platform default installation.
2016-08-22 08:13:30,436  WARN [Worker-6] - ScalaProject - Project StatefulActor has platform default sourceLevel.
2016-08-22 08:13:30,436  WARN [Worker-6] - ScalaProject - Project StatefulActor runs on platform default installation.
2016-08-22 08:13:30,438  WARN [Worker-6] - ScalaProject - Project simple-actors has platform default sourceLevel.
2016-08-22 08:13:30,439  WARN [Worker-6] - ScalaProject - Project simple-actors runs on platform default installation.
2016-08-22 08:13:30,498  WARN [Worker-14] - ScalaProject - Project ap-ray-tracer has platform default sourceLevel.
2016-08-22 08:13:30,499  WARN [Worker-14] - ScalaProject - Project ap-ray-tracer runs on platform default installation.
2016-08-22 08:13:30,500  WARN [Worker-14] - ScalaProject - Project StatefulActor has platform default sourceLevel.
2016-08-22 08:13:30,500  WARN [Worker-14] - ScalaProject - Project StatefulActor runs on platform default installation.
2016-08-22 08:13:30,501  WARN [Worker-14] - ScalaProject - Project simple-actors has platform default sourceLevel.
2016-08-22 08:13:30,501  WARN [Worker-14] - ScalaProject - Project simple-actors runs on platform default installation.
2016-08-22 08:13:38,034  WARN [Worker-5] - ScalaProject - Project Akka Ping Pong Example has platform default sourceLevel.
2016-08-22 08:13:38,034  WARN [Worker-5] - ScalaProject - Project Akka Ping Pong Example runs on platform default installation.
2016-08-22 08:13:38,642  WARN [Worker-5] - ScalaProject - Project Akka Ping Pong Example has platform default sourceLevel.
2016-08-22 08:13:38,642  WARN [Worker-5] - ScalaProject - Project Akka Ping Pong Example runs on platform default installation.
2016-08-22 08:13:42,681  WARN [Worker-5] - ScalaProject - Project AkkaNotes_Messaging has platform default sourceLevel.
2016-08-22 08:13:42,682  WARN [Worker-5] - ScalaProject - Project AkkaNotes_Messaging runs on platform default installation.
2016-08-22 08:13:42,707  WARN [Worker-5] - ScalaProject - Project AkkaNotes_Messaging has platform default sourceLevel.
2016-08-22 08:13:42,707  WARN [Worker-5] - ScalaProject - Project AkkaNotes_Messaging runs on platform default installation.
2016-08-22 08:13:43,477  WARN [Worker-5] - ScalaProject - Project AkkaNotes_Messaging has platform default sourceLevel.
2016-08-22 08:13:43,477  WARN [Worker-5] - ScalaProject - Project AkkaNotes_Messaging runs on platform default installation.
2016-08-22 08:13:52,713  WARN [Worker-10] - ScalaProject - Project AkkaPI has platform default sourceLevel.
2016-08-22 08:13:52,713  WARN [Worker-10] - ScalaProject - Project AkkaPI runs on platform default installation.
2016-08-22 08:13:52,722  WARN [Worker-10] - ScalaProject - Project AkkaPI has platform default sourceLevel.
2016-08-22 08:13:52,723  WARN [Worker-10] - ScalaProject - Project AkkaPI runs on platform default installation.
2016-08-22 08:14:04,455  WARN [Worker-8] - ScalaProject - Project SCSDPOngoing has platform default sourceLevel.
2016-08-22 08:14:04,455  WARN [Worker-8] - ScalaProject - Project SCSDPOngoing runs on platform default installation.
2016-08-22 08:14:04,482  WARN [Worker-8] - ScalaProject - Project SCSDPOngoing has platform default sourceLevel.
2016-08-22 08:14:04,482  WARN [Worker-8] - ScalaProject - Project SCSDPOngoing runs on platform default installation.
2016-08-22 08:15:17,324  WARN [Worker-1] - ScalaProject - Project StatefulActor has platform default sourceLevel.
2016-08-22 08:15:17,324  WARN [Worker-1] - ScalaProject - Project StatefulActor runs on platform default installation.
2016-08-22 08:15:17,341  WARN [Worker-1] - ScalaProject - Project StatefulActor has platform default sourceLevel.
2016-08-22 08:15:17,341  WARN [Worker-1] - ScalaProject - Project StatefulActor runs on platform default installation.
2016-08-22 08:15:18,231  WARN [Worker-1] - ScalaProject - Project StatefulActor has platform default sourceLevel.
2016-08-22 08:15:18,231  WARN [Worker-1] - ScalaProject - Project StatefulActor runs on platform default installation.
2016-08-22 08:15:27,471  WARN [Worker-1] - ScalaProject - Project abc has platform default sourceLevel.
2016-08-22 08:15:27,472  WARN [Worker-1] - ScalaProject - Project abc runs on platform default installation.
2016-08-22 08:15:27,484  WARN [Worker-1] - ScalaProject - Project abc has platform default sourceLevel.
2016-08-22 08:15:27,484  WARN [Worker-1] - ScalaProject - Project abc runs on platform default installation.
2016-08-22 08:15:31,605  WARN [Worker-1] - ScalaProject - Project akka-scala has platform default sourceLevel.
2016-08-22 08:15:31,605  WARN [Worker-1] - ScalaProject - Project akka-scala runs on platform default installation.
2016-08-22 08:15:31,622  WARN [Worker-1] - ScalaProject - Project akka-scala has platform default sourceLevel.
2016-08-22 08:15:31,622  WARN [Worker-1] - ScalaProject - Project akka-scala runs on platform default installation.
2016-08-22 08:15:45,904  WARN [Worker-1] - ScalaProject - Project akka-scala has platform default sourceLevel.
2016-08-22 08:15:45,904  WARN [Worker-1] - ScalaProject - Project akka-scala runs on platform default installation.
2016-08-22 08:15:46,339  WARN [Worker-1] - ScalaProject - Project ap-ray-tracer has platform default sourceLevel.
2016-08-22 08:15:46,339  WARN [Worker-1] - ScalaProject - Project ap-ray-tracer runs on platform default installation.
2016-08-22 08:15:46,357  WARN [Worker-1] - ScalaProject - Project ap-ray-tracer has platform default sourceLevel.
2016-08-22 08:15:46,358  WARN [Worker-1] - ScalaProject - Project ap-ray-tracer runs on platform default installation.
2016-08-22 08:15:47,045  WARN [Worker-1] - ScalaProject - Project ap-ray-tracer has platform default sourceLevel.
2016-08-22 08:15:47,046  WARN [Worker-1] - ScalaProject - Project ap-ray-tracer runs on platform default installation.
2016-08-22 08:15:51,369  WARN [Worker-1] - ScalaProject - Project hello has platform default sourceLevel.
2016-08-22 08:15:51,370  WARN [Worker-1] - ScalaProject - Project hello runs on platform default installation.
2016-08-22 08:15:51,376  WARN [Worker-1] - ScalaProject - Project hello has platform default sourceLevel.
2016-08-22 08:15:51,376  WARN [Worker-1] - ScalaProject - Project hello runs on platform default installation.
2016-08-22 08:15:51,597  WARN [Worker-1] - ScalaProject - Project hello has platform default sourceLevel.
2016-08-22 08:15:51,598  WARN [Worker-1] - ScalaProject - Project hello runs on platform default installation.
2016-08-22 08:15:52,437  WARN [Worker-1] - ScalaProject - Project originalray-tracer has platform default sourceLevel.
2016-08-22 08:15:52,438  WARN [Worker-1] - ScalaProject - Project originalray-tracer runs on platform default installation.
2016-08-22 08:15:52,453  WARN [Worker-1] - ScalaProject - Project originalray-tracer has platform default sourceLevel.
2016-08-22 08:15:52,454  WARN [Worker-1] - ScalaProject - Project originalray-tracer runs on platform default installation.
2016-08-22 08:15:53,369  WARN [Worker-1] - ScalaProject - Project proto-ray-tracer has platform default sourceLevel.
2016-08-22 08:15:53,369  WARN [Worker-1] - ScalaProject - Project proto-ray-tracer runs on platform default installation.
2016-08-22 08:15:53,381  WARN [Worker-1] - ScalaProject - Project proto-ray-tracer has platform default sourceLevel.
2016-08-22 08:15:53,381  WARN [Worker-1] - ScalaProject - Project proto-ray-tracer runs on platform default installation.
2016-08-22 08:15:54,310  WARN [Worker-1] - ScalaProject - Project proto-ray-tracer has platform default sourceLevel.
2016-08-22 08:15:54,310  WARN [Worker-1] - ScalaProject - Project proto-ray-tracer runs on platform default installation.
2016-08-22 08:15:55,091  WARN [Worker-1] - ScalaProject - Project ray-tracer has platform default sourceLevel.
2016-08-22 08:15:55,092  WARN [Worker-1] - ScalaProject - Project ray-tracer runs on platform default installation.
2016-08-22 08:15:55,104  WARN [Worker-1] - ScalaProject - Project ray-tracer has platform default sourceLevel.
2016-08-22 08:15:55,105  WARN [Worker-1] - ScalaProject - Project ray-tracer runs on platform default installation.
2016-08-22 08:15:55,576  WARN [Worker-1] - ScalaProject - Project ray-tracer has platform default sourceLevel.
2016-08-22 08:15:55,577  WARN [Worker-1] - ScalaProject - Project ray-tracer runs on platform default installation.
2016-08-22 08:15:56,357  WARN [Worker-1] - ScalaProject - Project remote-actors has platform default sourceLevel.
2016-08-22 08:15:56,357  WARN [Worker-1] - ScalaProject - Project remote-actors runs on platform default installation.
2016-08-22 08:15:56,365  WARN [Worker-1] - ScalaProject - Project remote-actors has platform default sourceLevel.
2016-08-22 08:15:56,365  WARN [Worker-1] - ScalaProject - Project remote-actors runs on platform default installation.
2016-08-22 08:15:56,702  WARN [Worker-1] - ScalaProject - Project simple-actors has platform default sourceLevel.
2016-08-22 08:15:56,702  WARN [Worker-1] - ScalaProject - Project simple-actors runs on platform default installation.
2016-08-22 08:15:56,719  WARN [Worker-1] - ScalaProject - Project simple-actors has platform default sourceLevel.
2016-08-22 08:15:56,719  WARN [Worker-1] - ScalaProject - Project simple-actors runs on platform default installation.
2016-08-22 08:15:57,125  WARN [Worker-1] - ScalaProject - Project supervising-actors has platform default sourceLevel.
2016-08-22 08:15:57,127  WARN [Worker-1] - ScalaProject - Project supervising-actors runs on platform default installation.
2016-08-22 08:15:57,136  WARN [Worker-1] - ScalaProject - Project supervising-actors has platform default sourceLevel.
2016-08-22 08:15:57,136  WARN [Worker-1] - ScalaProject - Project supervising-actors runs on platform default installation.
2016-08-22 11:33:03,266  WARN [Worker-32] - ScalaProject - Project abc has platform default sourceLevel.
2016-08-22 11:33:03,266  WARN [Worker-32] - ScalaProject - Project abc runs on platform default installation.
2016-08-22 11:33:26,624  WARN [Worker-30] - ScalaProject - Project abc has platform default sourceLevel.
2016-08-22 11:33:26,625  WARN [Worker-30] - ScalaProject - Project abc runs on platform default installation.
2016-08-23 07:48:00,454  WARN [Worker-8] - ScalaProject - Project hello has platform default sourceLevel.
2016-08-23 07:48:00,454  WARN [Worker-7] - ScalaProject - Project hello has platform default sourceLevel.
2016-08-23 07:48:00,548  WARN [Worker-7] - ScalaProject - Project hello runs on platform default installation.
2016-08-23 07:48:00,522  WARN [Worker-8] - ScalaProject - Project hello runs on platform default installation.
2016-08-23 07:48:00,593  WARN [Worker-8] - ScalaProject - Project supervising-actors has platform default sourceLevel.
2016-08-23 07:48:00,594  WARN [Worker-8] - ScalaProject - Project supervising-actors runs on platform default installation.
2016-08-23 07:48:00,596  WARN [Worker-8] - ScalaProject - Project ray-tracer has platform default sourceLevel.
2016-08-23 07:48:00,597  WARN [Worker-8] - ScalaProject - Project ray-tracer runs on platform default installation.
2016-08-23 07:48:00,598  WARN [Worker-8] - ScalaProject - Project remote-actors has platform default sourceLevel.
2016-08-23 07:48:00,599  WARN [Worker-8] - ScalaProject - Project remote-actors runs on platform default installation.
2016-08-23 07:48:00,615  WARN [Worker-7] - ScalaProject - Project supervising-actors has platform default sourceLevel.
2016-08-23 07:48:00,615  WARN [Worker-7] - ScalaProject - Project supervising-actors runs on platform default installation.
2016-08-23 07:48:00,616  WARN [Worker-7] - ScalaProject - Project ray-tracer has platform default sourceLevel.
2016-08-23 07:48:00,617  WARN [Worker-7] - ScalaProject - Project ray-tracer runs on platform default installation.
